CLUL1	6.0276156781384	-
LOC389768	6.03452799749639	-
KCTD1	6.03452799749639	-
SULT2B1	6.04588150245215	-
CRYZ	6.08180314467508	-
DDX24	6.09203730476667	-
RNF39	6.09771975114194	-
BCAS1	6.1570199332543	-
EPHB6	6.19370552665418	-
DES	6.2128402520951	-
SSPN	6.21473658154764	-
RMND1	6.25073059990168	-
TEGT	6.27306762272817	-
KIF5C	6.27541245671535	-
KCNAB1	6.28033428046266	-
C10ORF116	6.28378072983743	-
DSC3	6.29976689621806	-
CSRP1	6.31877000654111	-
CCNG1	6.32369874145132	-
CNN1	6.33022144333049	-
ZDHHC4	6.33246166875353	-
RPL26	6.33408703224616	-
CFTR	6.36715440444344	-
FHL1	6.37671117573196	-
C1ORF203	6.40283312635886	-
DDX47	6.41136097569867	-
ERGIC3	6.41640034449305	-
MYH11	6.41717549549436	-
KIAA1279	6.44453288181631	-
HK1	6.45650387560772	-
TACC1	6.47117270225227	-
SNX1	6.47309290053744	-
FBXL5	6.47549941077656	-
MT2A	6.48857149669663	-
LOC728532	6.52291744314097	-
DYNC1I2	6.52291744314097	-
COL4A6	6.56752828380725	-
WFDC1	6.61159470650509	-
RP11-78J21.1	6.61556111056482	-
HNRNPA1	6.61556111056482	-
DUSP11	6.61691694660062	-
BCKDHA	6.6391113214414	-
ALDH1A3	6.65001957623324	-
ASAH1	6.65054368018107	-
ATP6AP2	6.6848260276518	-
OLFML3	6.68498746488031	-
TCTN3	6.70103037135265	-
SNX2	6.70434813170474	-
RBM3	6.71917458400884	-
C2ORF40	6.77233293635379	-
RCN2	6.77452543279117	-
CRYL1	6.78347697869042	-
MAOB	6.97574421895292	-
AZGP1	7.01634432766392	-
ADH5	7.05992576965909	-
LTBP4	7.07273956512937	-
PPT1	7.09164159713298	-
GPR177	7.11981758986169	-
NDRG2	7.12251314290511	-
WFDC2	7.15065236884797	-
CD177	7.18439904926675	-
WNT5B	7.20081427177323	-
PRSS8	7.22697758865909	-
AGL	7.24850441750349	-
SLC14A1	7.2769329393252	-
FOS	7.29969326252753	-
PHYHD1	7.3092072090393	-
MMP7	7.33861506109749	-
BTG2	7.39451904223327	-
PGM5	7.45351143263096	-
ISL1	7.46850347098585	-
ADI1	7.52822483327076	-
COPS4	7.55242970025403	-
RDH11	7.6087012436813	-
ACTG2	7.79067265219531	-
LOC572558	7.79636456971282	-
LTF	7.8560467554673	-
LOC728320	7.8560467554673	-
SYTL1	8.4117008728047	-
NEFH	8.91962033033506	-
LOC339396	8.91962033033506	-
FBLN1	8.93138399024537	-
PCP4	9.27907793413151	-
KRT17	9.64669104342606	-
SRD5A2	9.85681388135872	-
KRT15	10.8227618738897	-
